date,open,close,low,high,volume,amount,change_pct,stock_code
2022-04-22,177.429,184.271,195.3,170.286,12594538.0,,,688052.SH
2022-04-25,170.993,168.393,175.714,164.729,4847227.0,,-8.616656988891357,688052.SH
2022-04-26,167.407,167.293,171.621,158.857,3082622.0,,-0.6532338042555152,688052.SH
2022-04-27,165.286,187.4,190.307,165.286,2962990.0,,12.019032475955347,688052.SH
2022-04-28,184.571,178.143,185.271,173.857,2066680.0,,-4.939701173959444,688052.SH
2022-04-29,176.643,190.214,197.364,176.643,1945878.0,,6.776017020034475,688052.SH
2022-05-05,187.4,191.643,195.7,181.714,1452794.0,,0.7512591081623832,688052.SH
2022-05-06,184.55,191.071,192.786,180.286,808970.0,,-0.2984716373674034,688052.SH
2022-05-09,188.143,181.021,203.636,178.986,1721182.0,,-5.259824881850205,688052.SH
2022-05-10,177.436,191.914,199.929,176.007,1701667.0,,6.017533877284964,688052.SH
2022-05-11,193.857,200.143,210.286,189.257,1839618.0,,4.287858103108699,688052.SH
2022-05-12,200.071,200.993,203.8,194.714,941031.0,,0.4246963421153937,688052.SH
2022-05-13,199.871,205.293,209.557,195.464,1292794.0,,2.1393779882881603,688052.SH
2022-05-16,205.286,210.993,223.771,203.864,1825460.0,,2.7765194137159943,688052.SH
2022-05-17,210.914,226.736,227.343,206.171,1476914.0,,7.461384974856977,688052.SH
2022-05-18,222.543,221.607,225.664,214.571,1243436.0,,-2.2621021805094843,688052.SH
2022-05-19,218.471,218.129,223.0,211.714,1425303.0,,-1.569445008506054,688052.SH
2022-05-20,218.593,222.429,225.986,215.5,772074.0,,1.9713105547634724,688052.SH
2022-05-23,220.657,223.836,224.571,216.714,528912.0,,0.6325614016158054,688052.SH
2022-05-24,223.143,212.571,224.571,212.343,599299.0,,-5.032702514340858,688052.SH
2022-05-25,210.286,216.714,218.329,208.457,540341.0,,1.9489958649110184,688052.SH
2022-05-26,215.221,217.079,224.429,208.936,694339.0,,0.1684247441328334,688052.SH
2022-05-27,216.7,223.714,225.993,216.7,568327.0,,3.0564909549058106,688052.SH
2022-05-30,222.493,218.971,224.136,213.864,703375.0,,-2.120117650214115,688052.SH
2022-05-31,214.586,216.707,221.714,209.807,1532511.0,,-1.0339268670280566,688052.SH
2022-06-01,218.129,211.357,218.129,208.207,1079139.0,,-2.4687711979769933,688052.SH
2022-06-02,209.629,231.0,231.714,209.629,1536472.0,,9.293754169485746,688052.SH
2022-06-06,234.429,239.679,248.507,229.643,1214027.0,,3.757142857142859,688052.SH
2022-06-07,238.836,235.464,240.8,230.2,678578.0,,-1.7586021303493404,688052.SH
2022-06-08,233.721,230.907,246.793,220.45,1012530.0,,-1.9353276934053527,688052.SH
2022-06-09,229.336,222.571,232.421,220.286,656739.0,,-3.6101114301428816,688052.SH
2022-06-10,221.714,229.286,236.714,219.429,875194.0,,3.017014795278805,688052.SH
2022-06-13,226.0,224.571,230.8,216.0,1029435.0,,-2.056383730362954,688052.SH
2022-06-14,220.286,223.829,228.786,215.857,900620.0,,-0.3304077552310769,688052.SH
2022-06-15,222.643,228.407,236.0,220.414,961764.0,,2.045311376095138,688052.SH
2022-06-16,228.386,238.129,243.179,228.386,806398.0,,4.25643697434841,688052.SH
2022-06-17,235.529,241.714,245.007,233.143,561484.0,,1.5054865220111902,688052.SH
2022-06-20,241.714,238.5,244.571,234.071,630203.0,,-1.3296706024475191,688052.SH
2022-06-21,236.343,234.479,239.429,231.021,359281.0,,-1.6859538784066983,688052.SH
2022-06-22,233.843,239.5,244.479,231.15,463217.0,,2.141343148000452,688052.SH
2022-06-23,240.243,268.843,274.571,239.5,946396.0,,12.251774530271398,688052.SH
2022-06-24,267.029,261.186,268.143,256.257,760815.0,,-2.848130693378681,688052.SH
2022-06-27,261.029,262.122,265.857,254.364,555301.0,"{'nd': '2021', 'fh_sh': '8', 'djr': '2022-06-24', 'cqr': '2022-06-27', 'FHcontent': '10派8元'}",0.3583653028876199,688052.SH
2022-06-28,262.122,264.072,273.072,258.722,507267.0,,0.7439283997527912,688052.SH
2022-06-29,263.357,258.714,273.0,256.572,536167.0,,-2.028992093065529,688052.SH
2022-06-30,259.914,270.114,276.572,259.914,380801.0,,4.406410167211661,688052.SH
2022-07-01,274.4,264.864,276.55,263.679,330121.0,,-1.9436238032830568,688052.SH
2022-07-04,264.814,275.786,279.429,256.929,581668.0,,4.123625709798251,688052.SH
2022-07-05,271.222,267.172,279.429,265.893,431527.0,,-3.1234362875562804,688052.SH
2022-07-06,266.564,269.2,275.857,263.357,379128.0,,0.7590615783090948,688052.SH
2022-07-07,269.214,281.786,285.143,263.686,510071.0,,4.675334323922731,688052.SH
2022-07-08,279.443,295.143,312.286,278.0,666943.0,,4.740121936504993,688052.SH
2022-07-11,294.429,292.429,297.914,285.143,530193.0,,-0.919554249973742,688052.SH
2022-07-12,292.429,271.0,296.457,266.579,1032158.0,,-7.32793259218476,688052.SH
2022-07-13,271.636,285.179,289.9,263.793,691682.0,,5.23210332103321,688052.SH
2022-07-14,281.757,303.643,305.143,279.822,468964.0,,6.474530032014991,688052.SH
2022-07-15,299.436,300.772,324.429,299.429,598957.0,,-0.9455182566369014,688052.SH
2022-07-18,300.772,314.436,315.143,295.857,369855.0,,4.542976074900595,688052.SH
2022-07-19,313.714,322.214,327.5,304.429,523057.0,,2.4736353343764783,688052.SH
2022-07-20,320.714,308.0,321.55,295.857,724805.0,,-4.41135394489377,688052.SH
2022-07-21,308.0,308.0,314.429,302.286,314642.0,,0.0,688052.SH
2022-07-22,310.414,302.386,310.857,300.143,296416.0,,-1.8227272727272648,688052.SH
2022-07-25,299.429,296.929,305.857,295.143,276533.0,,-1.8046470405376105,688052.SH
2022-07-26,297.114,298.714,301.886,289.879,393367.0,,0.601153811180466,688052.SH
2022-07-27,297.993,300.136,304.05,290.943,438314.0,,0.4760406274898487,688052.SH
2022-07-28,303.0,304.143,310.493,298.722,407716.0,,1.3350614388143889,688052.SH
2022-07-29,303.714,297.914,306.572,293.993,346629.0,,-2.0480497660639863,688052.SH
2022-08-01,297.286,300.286,304.786,281.064,427716.0,,0.7962029310472296,688052.SH
2022-08-02,296.572,318.0,323.993,296.572,669241.0,,5.899042912423491,688052.SH
2022-08-03,314.429,323.0,331.379,314.429,602676.0,,1.572327044025168,688052.SH
2022-08-04,329.979,324.286,331.429,316.579,398437.0,,0.3981424148606916,688052.SH
2022-08-05,320.143,324.407,331.386,315.057,637982.0,,0.0373127424557306,688052.SH
2022-08-08,322.25,309.786,324.393,296.55,952711.0,,-4.506992759095818,688052.SH
2022-08-09,307.507,296.1,309.164,290.857,918363.0,,-4.41788847785245,688052.SH
2022-08-10,293.714,284.864,302.286,284.45,1229708.0,,-3.7946639648767433,688052.SH
2022-08-11,285.907,288.929,291.6,278.093,825572.0,,1.4269967423051089,688052.SH
2022-08-12,288.95,283.0,293.414,279.429,538684.0,,-2.052061233036484,688052.SH
2022-08-15,279.429,294.429,299.4,279.429,576094.0,,4.038515901060058,688052.SH
2022-08-16,291.572,295.043,302.05,288.343,461967.0,,0.2085392403601726,688052.SH
2022-08-17,292.522,283.9,295.322,281.643,530226.0,,-3.776737628074567,688052.SH
2022-08-18,282.007,280.143,288.179,276.572,753020.0,,-1.3233532934131764,688052.SH
2022-08-19,278.0,280.15,289.343,276.793,804211.0,,0.0024987238660179,688052.SH
2022-08-22,277.214,277.743,284.186,274.429,454686.0,,-0.8591825807602982,688052.SH
2022-08-23,277.743,261.279,281.643,255.186,1438094.0,,-5.927782158326222,688052.SH
2022-08-24,260.636,252.636,263.0,247.35,786114.0,,-3.3079581596684005,688052.SH
2022-08-25,252.636,257.972,259.457,248.786,460975.0,,2.1121297043968257,688052.SH
2022-08-26,260.643,250.857,265.864,249.429,569181.0,,-2.7580512613771924,688052.SH
2022-08-29,249.436,246.929,258.629,243.007,1117117.0,,-1.5658323267837893,688052.SH
2022-08-30,248.293,242.893,249.764,236.022,969626.0,,-1.6344779268534726,688052.SH
2022-08-31,241.486,233.993,244.272,233.929,536008.0,,-3.664164879185483,688052.SH
2022-09-01,234.764,227.714,238.143,224.807,735786.0,,-2.6834136063899283,688052.SH
2022-09-02,227.286,230.714,233.236,225.507,745555.0,,1.3174420545069676,688052.SH
2022-09-05,230.872,219.143,231.172,212.293,1228557.0,,-5.015300328545303,688052.SH
2022-09-06,219.136,228.714,231.572,219.136,840846.0,,4.367467817817583,688052.SH
2022-09-07,228.857,245.857,252.357,228.857,1352011.0,,7.495387252201446,688052.SH
2022-09-08,240.929,250.229,254.422,240.929,977663.0,,1.7782694818532674,688052.SH
2022-09-09,252.286,228.15,252.286,226.579,1333915.0,,-8.82351765782543,688052.SH
2022-09-13,232.272,231.764,232.972,224.493,637402.0,,1.5840455840455905,688052.SH
2022-09-14,224.8,239.436,242.636,224.8,681886.0,,3.310263889128584,688052.SH
2022-09-15,237.686,229.429,241.564,225.143,755776.0,,-4.179404934930419,688052.SH
2022-09-16,229.807,232.514,234.464,226.107,518909.0,,1.3446425691608257,688052.SH
2022-09-19,232.093,222.007,238.0,221.572,418651.0,,-4.51886768108587,688052.SH
2022-09-20,225.329,223.136,230.714,220.114,572835.0,,0.5085425234339525,688052.SH
2022-09-21,220.35,218.45,223.643,215.857,538244.0,,-2.1000645346335944,688052.SH
2022-09-22,218.714,218.443,220.857,212.286,409418.0,,-0.0032043945982995,688052.SH
2022-09-23,216.572,206.929,220.786,206.764,728820.0,,-5.270940245281386,688052.SH
2022-09-26,208.0,213.993,220.0,203.714,519211.0,,3.41373127981095,688052.SH
2022-09-27,217.214,216.572,219.393,211.107,443598.0,,1.2051796086787858,688052.SH
2022-09-28,216.622,215.079,220.572,212.329,375853.0,,-0.689378128289897,688052.SH
2022-09-29,215.436,229.779,233.714,209.429,895901.0,,6.834697948195778,688052.SH
2022-09-30,228.472,214.443,234.143,213.893,642601.0,,-6.6742391602365725,688052.SH
2022-10-10,212.636,197.322,213.0,185.143,1257815.0,,-7.983939788195471,688052.SH
2022-10-11,199.022,201.572,204.4,196.922,589001.0,,2.1538399164816813,688052.SH
2022-10-12,202.229,219.429,220.914,194.272,715743.0,,8.858869287401028,688052.SH
2022-10-13,221.143,220.0,225.572,217.857,364567.0,,0.2602208459228317,688052.SH
2022-10-14,221.379,221.929,224.414,208.979,611234.0,,0.8768181818181731,688052.SH
2022-10-17,210.136,219.393,224.414,210.136,847772.0,,-1.1427078029459858,688052.SH
2022-10-18,223.0,222.343,225.057,213.714,500159.0,,1.344619017015125,688052.SH
2022-10-19,220.143,212.286,221.557,209.443,769677.0,,-4.523191645340752,688052.SH
2022-10-20,210.143,221.764,227.143,205.307,794427.0,,4.464731541411116,688052.SH
2022-10-21,214.429,218.0,220.857,203.736,1248119.0,,-1.6972998322541175,688052.SH
2022-10-24,219.364,212.272,224.429,209.429,811627.0,,-2.6275229357798247,688052.SH
2022-10-25,208.843,205.857,213.714,203.757,801245.0,,-3.0220660284917438,688052.SH
2022-10-26,204.072,228.0,229.629,202.343,1265909.0,,10.75649601422346,688052.SH
2022-10-27,229.329,222.286,230.786,221.55,697601.0,,-2.506140350877195,688052.SH
2022-10-28,220.143,216.557,225.857,214.786,739290.0,,-2.577310311940484,688052.SH
2022-10-31,215.857,213.0,225.072,209.429,607819.0,,-1.642523677369001,688052.SH
2022-11-01,214.886,218.286,219.986,209.607,566263.0,,2.481690140845072,688052.SH
2022-11-02,217.893,233.0,240.85,216.193,1081725.0,,6.740697983379596,688052.SH
2022-11-03,233.714,257.036,270.722,230.857,1880175.0,,10.31587982832618,688052.SH
