date,open,close,low,high,volume,amount,change_pct,stock_code,code,trade_date,preclose,pctChg,turn,tradestatus,adjustflag,peTTM,pbMRQ,psTTM,pcfNcfTTM
2020-01-02,11.64,12.31,12.65,11.33,1079470.0,,,002079.SZ,2079,2020-01-02,,,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-03,12.15,12.2,12.56,12.05,895639.0,,-0.8935824532900205,002079.SZ,2079,2020-01-03,12.31,-0.8935824532900205,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-06,11.84,12.11,12.33,11.6,785353.0,,-0.7377049180327888,002079.SZ,2079,2020-01-06,12.2,-0.7377049180327888,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-07,12.27,12.88,13.24,12.2,1209042.0,,6.358381502890187,002079.SZ,2079,2020-01-07,12.11,6.358381502890187,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-08,12.47,11.88,12.57,11.71,1011706.0,,-7.763975155279501,002079.SZ,2079,2020-01-08,12.88,-7.763975155279501,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-09,12.07,12.07,12.24,11.86,573141.0,,1.5993265993266004,002079.SZ,2079,2020-01-09,11.88,1.5993265993266004,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-10,12.07,11.88,12.07,11.46,720659.0,,-1.57415078707539,002079.SZ,2079,2020-01-10,12.07,-1.57415078707539,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-13,11.69,11.99,12.06,11.52,645555.0,,0.92592592592593,002079.SZ,2079,2020-01-13,11.88,0.92592592592593,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-14,11.99,11.58,12.0,11.45,660067.0,,-3.419516263552957,002079.SZ,2079,2020-01-14,11.99,-3.419516263552957,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-15,11.45,11.65,11.74,11.13,564603.0,,0.6044905008635526,002079.SZ,2079,2020-01-15,11.58,0.6044905008635526,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-16,11.61,12.2,12.34,11.47,976646.0,,4.721030042918439,002079.SZ,2079,2020-01-16,11.65,4.721030042918439,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-17,12.14,11.66,12.24,11.66,647254.0,,-4.426229508196711,002079.SZ,2079,2020-01-17,12.2,-4.426229508196711,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-20,11.49,12.04,12.04,11.28,619604.0,,3.2590051457976,002079.SZ,2079,2020-01-20,11.66,3.2590051457976,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-21,11.97,12.26,12.59,11.74,924623.0,,1.82724252491695,002079.SZ,2079,2020-01-21,12.04,1.82724252491695,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-22,11.99,13.2,13.51,11.74,1145731.0,,7.667210440456773,002079.SZ,2079,2020-01-22,12.26,7.667210440456773,0.0,1,3,0.0,0.0,0.0,0.0
2020-01-23,12.79,12.75,13.45,12.15,953475.0,,-3.409090909090906,002079.SZ,2079,2020-01-23,13.2,-3.409090909090906,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-03,11.45,11.45,11.45,11.45,25548.0,,-10.196078431372555,002079.SZ,2079,2020-02-03,12.75,-10.196078431372555,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-04,10.28,10.88,11.47,10.28,792456.0,,-4.97816593886462,002079.SZ,2079,2020-02-04,11.45,-4.97816593886462,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-05,10.89,11.49,11.67,10.82,857328.0,,5.606617647058809,002079.SZ,2079,2020-02-05,10.88,5.606617647058809,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-06,11.29,11.4,11.56,11.11,723073.0,,-0.7832898172323799,002079.SZ,2079,2020-02-06,11.49,-0.7832898172323799,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-07,11.29,11.62,11.74,10.92,854952.0,,1.9298245614034928,002079.SZ,2079,2020-02-07,11.4,1.9298245614034928,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-10,11.38,11.74,11.91,11.25,703109.0,,1.0327022375215211,002079.SZ,2079,2020-02-10,11.62,1.0327022375215211,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-11,11.73,12.04,12.24,11.51,827040.0,,2.555366269165238,002079.SZ,2079,2020-02-11,11.74,2.555366269165238,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-12,11.89,12.47,12.72,11.8,870067.0,,3.571428571428581,002079.SZ,2079,2020-02-12,12.04,3.571428571428581,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-13,12.34,13.74,13.74,12.31,1125260.0,,10.184442662389737,002079.SZ,2079,2020-02-13,12.47,10.184442662389737,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-14,14.06,14.74,15.14,13.94,1805793.0,,7.278020378457062,002079.SZ,2079,2020-02-14,13.74,7.278020378457062,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-17,14.59,15.11,15.11,14.2,1307079.0,,2.5101763907734,002079.SZ,2079,2020-02-17,14.74,2.5101763907734,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-18,14.89,15.27,15.64,14.74,1166364.0,,1.0589013898080646,002079.SZ,2079,2020-02-18,15.11,1.0589013898080646,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-19,14.59,13.83,14.77,13.79,1322957.0,,-9.430255402750486,002079.SZ,2079,2020-02-19,15.27,-9.430255402750486,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-20,13.89,14.18,14.27,13.6,764836.0,,2.5307302964569844,002079.SZ,2079,2020-02-20,13.83,2.5307302964569844,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-21,14.05,15.25,15.52,13.85,1103129.0,,7.5458392101551475,002079.SZ,2079,2020-02-21,14.18,7.5458392101551475,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-24,15.03,15.38,15.78,14.6,1048013.0,,0.8524590163934587,002079.SZ,2079,2020-02-24,15.25,0.8524590163934587,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-25,14.85,14.87,15.28,13.83,951918.0,,-3.3159947984395366,002079.SZ,2079,2020-02-25,15.38,-3.3159947984395366,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-26,14.46,13.36,14.55,13.36,860767.0,,-10.154673839946204,002079.SZ,2079,2020-02-26,14.87,-10.154673839946204,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-27,13.39,12.85,13.59,12.64,532598.0,,-3.8173652694610816,002079.SZ,2079,2020-02-27,13.36,-3.8173652694610816,0.0,1,3,0.0,0.0,0.0,0.0
2020-02-28,12.09,11.56,12.27,11.54,621606.0,,-10.038910505836574,002079.SZ,2079,2020-02-28,12.85,-10.038910505836574,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-02,11.83,11.96,12.19,11.63,494991.0,,3.460207612456756,002079.SZ,2079,2020-03-02,11.56,3.460207612456756,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-03,12.23,12.14,12.74,12.0,525621.0,,1.5050167224080149,002079.SZ,2079,2020-03-03,11.96,1.5050167224080149,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-04,11.93,12.29,12.44,11.88,359793.0,,1.2355848434925765,002079.SZ,2079,2020-03-04,12.14,1.2355848434925765,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-05,12.47,12.38,12.59,12.08,423298.0,,0.7323026851098646,002079.SZ,2079,2020-03-05,12.29,0.7323026851098646,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-06,12.17,12.08,12.29,12.05,281440.0,,-2.4232633279483107,002079.SZ,2079,2020-03-06,12.38,-2.4232633279483107,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-09,11.78,10.94,11.78,10.9,470321.0,,-9.43708609271524,002079.SZ,2079,2020-03-09,12.08,-9.43708609271524,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-10,10.85,11.62,11.63,10.7,504980.0,,6.215722120658129,002079.SZ,2079,2020-03-10,10.94,6.215722120658129,0.0,1,3,0.0,0.0,0.0,0.0
2020-03-11,11.65,11.27,11.92,11.26,381602.0,,-3.0120481927710774,002079.SZ,2079,2020-03-11,11.62,-3.0120481927710774,0.0,1,3,0.0,0.0,0.0,0.0
